random_random-100-90-100-42,random_random-100-50-100-42,random_random-100-30-100-42,random_outer-100-90-100-42,random_outer-100-50-100-42,random_outer-100-30-100-42,random_centre-100-90-100-42,random_centre-100-50-100-42,random_centre-100-30-100-42,cluster_random-100-90-100-42,cluster_random-100-50-100-42,cluster_random-100-30-100-42,cluster_outer-100-90-100-42,cluster_outer-100-50-100-42,cluster_outer-100-30-100-42,cluster_centre-100-90-100-42,cluster_centre-100-50-100-42,cluster_centre-100-30-100-42,id,notes,date,time,seed,problem,task,training,method,testing,device,init_method,improve_method,customers,decode
57.78509044097349,35.57301497934245,23.10401662562669,71.005461794553,41.699308599815616,27.339606705784178,44.53204009001004,27.21489245855953,18.77094687868876,59.74765686392745,32.6362026361895,21.480688097426015,70.45642433228853,38.75287575017096,25.17786390959111,43.088632806650814,25.917044645000683,16.591686436374708,2,,2024-05-03,1595.1041457653,1.0,CVRP,,,ortools,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,cheapest_arc,,,
58.07375408427738,35.784423506446885,23.569763495674515,71.20098575769924,42.05618931734086,27.93003835094433,44.80493407093201,27.65844744891316,19.035803188896917,59.91230830598145,32.70673811150217,21.67045729277126,70.62831740904222,38.87745202991371,25.45942657995964,43.18673381132134,26.023822744011014,16.85928290011244,5,,2024-05-06,1569.73507356644,1.0,CVRP,,,ortools,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,christofides,,,
57.91662065412898,35.375259215483,24.370969480714884,71.40352651935429,41.80700148374269,28.840308781657065,44.56989302280463,27.35935108576366,19.368199176072828,60.21505283608674,32.36869706837318,22.069451693126982,71.30765115975112,38.706396364012136,25.89271646691782,43.26281202161776,25.88043436084664,17.237776285036343,6,,2024-05-06,1800.33872032166,1.0,CVRP,,,ortools,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,local_cheapest_insert,,,
63.704400093564985,37.73693489728933,24.367664855712963,76.79321193568741,44.20340388861743,28.69514314793166,50.783325358271625,29.319878456836808,20.55682696269943,66.94125767401368,35.5333547987862,23.32725786788239,77.39672640681268,41.45636319463187,27.25559242130659,51.39381662762288,29.37008854183346,19.08594297300442,34,,2024-05-29,35291.4395415783,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,10.0,
65.30102200941944,41.46899561709002,28.52297289889166,79.75611264995108,48.71534074716868,34.65579289791764,51.23693180229397,32.46646716407875,23.17558860042016,67.549341897676,39.355991635278,28.36447616740748,78.98455147502062,47.70369742639419,34.731729130700366,49.111721204417634,31.04785375934666,20.725870331387146,36,,2024-06-03,39833.2113745213,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,10.0,
65.5772242859607,40.45923624788363,26.879708086498997,79.95415137948851,47.534775774952166,31.72550625906048,51.59327237661711,31.605669884124914,21.960809660564493,68.28545443757051,37.444563785679485,25.424660670577683,79.91810544496133,44.56368317575009,29.743163005485407,50.26750999636357,30.434235541664485,19.42582675278121,42,,2024-06-12,38108.5451898575,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,10.0,
65.5772242859607,40.45923624788363,26.879708086498997,79.95415137948851,47.534775774952166,31.72550625906048,51.59327237661711,31.605669884124914,21.960809660564493,68.28545443757051,37.444563785679485,25.424660670577683,79.91810544496133,44.56368317575009,29.743163005485407,50.26750999636357,30.434235541664485,19.42582675278121,43,,2024-06-14,37982.2972157002,1.0,CVRP,,Old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,10.0,
63.704400093564985,37.73693489728933,24.367664855712963,76.79321193568741,44.20340388861743,28.69514314793166,50.783325358271625,29.319878456836808,20.55682696269943,66.94125767401368,35.5333547987862,23.32725786788239,77.39672640681268,41.45636319463187,27.25559242130659,51.39381662762288,29.37008854183346,19.08594297300442,47,,2024-06-19,34931.1149029732,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,25.0,
65.5772242859607,40.45923624788363,26.879708086498997,79.95415137948851,47.534775774952166,31.72550625906048,51.59327237661711,31.605669884124914,21.960809660564493,68.28545443757051,37.444563785679485,25.424660670577683,79.91810544496133,44.56368317575009,29.743163005485407,50.26750999636357,30.434235541664485,19.42582675278121,50,,2024-06-20,38515.3663384914,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,50.0,
63.704400093564985,37.73693489728933,24.367664855712963,76.79321193568741,44.20340388861743,28.69514314793166,50.783325358271625,29.319878456836808,20.55682696269943,66.94125767401368,35.5333547987862,23.32725786788239,77.39672640681268,41.45636319463187,27.25559242130659,51.39381662762288,29.37008854183346,19.08594297300442,57,,2024-06-29,35372.3700363636,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,100.0,
59.27678616364841,35.24246315093641,23.840647354603856,73.35274161438109,41.82100590989372,28.16720544449476,45.287122894696985,27.15037602574685,19.627738813218453,62.166663304921165,32.823442154800155,21.90082853420282,73.71436008381076,39.18461933182686,25.791762393232965,44.37986712017468,26.099923945649216,17.02271426482055,58,,2024-07-01,238.935194015503,1.0,CVRP,,old,own,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,savings,,,
65.30102200941944,41.46899561709002,28.52297289889166,79.75611264995108,48.71534074716868,34.65579289791764,51.23693180229397,32.46646716407875,23.17558860042016,67.549341897676,39.355991635278,28.36447616740748,78.98455147502062,47.70369742639419,34.731729130700366,49.111721204417634,31.04785375934666,20.725870331387146,59,,2024-07-03,40739.9196295738,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,25.0,
65.5772242859607,40.45923624788363,26.879708086498997,79.95415137948851,47.534775774952166,31.72550625906048,51.59327237661711,31.605669884124914,21.960809660564493,68.28545443757051,37.444563785679485,25.424660670577683,79.91810544496133,44.56368317575009,29.743163005485407,50.26750999636357,30.434235541664485,19.42582675278121,61,,2024-07-04,41410.632065773,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,25.0,
74.51543140407396,48.08464887423251,31.96011255207272,89.82939288165745,53.00028391755554,34.426806881761024,63.48137936497872,47.23968855315599,34.515091090192925,75.60236506608011,42.1413711314916,28.014264023069018,0.0,0.0,0.0,57.46510900196208,37.885672026145166,25.07709610920886,64,,2024-07-11,13224.5443971157,1.0,CVRP,,,rl4co_tsp,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,10.0,
65.30102200941944,41.46899561709002,28.52297289889166,79.75611264995108,48.71534074716868,34.65579289791764,51.23693180229397,32.46646716407875,23.17558860042016,67.549341897676,39.355991635278,28.36447616740748,78.98455147502062,47.70369742639419,34.731729130700366,49.111721204417634,31.04785375934666,20.725870331387146,68,,2024-07-13,39957.8661215305,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,50.0,
65.5772242859607,40.45923624788363,26.879708086498997,79.95415137948851,47.534775774952166,31.72550625906048,51.59327237661711,31.605669884124914,21.960809660564493,68.28545443757051,37.444563785679485,25.424660670577683,79.91810544496133,44.56368317575009,29.743163005485407,50.26750999636357,30.434235541664485,19.42582675278121,70,,2024-07-14,37710.9106259346,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,50.0,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45,,2024-07-15,51629.6913444996,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,mdam,,10.0,
103.6376371142645,107.19871574821816,103.0421302102149,130.41239117447753,130.46499375309972,130.2097041977209,76.65402262240652,76.51360370318304,76.03621771692285,111.76760067394645,104.63522711277072,105.34121993141008,132.77007919749056,127.5577654970342,128.66847079601436,77.8178529502746,80.07245217442176,75.61403091976312,63,,2024-07-15,51209.3594179153,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,mdam,,25.0,
74.68077269562191,48.05008858722278,30.95758949044624,89.8755274228011,52.99054063127123,33.53424697409806,63.63508752634623,47.7392805774513,34.47878907943967,75.69984978487976,42.177517041921625,27.639115577774387,0.0,0.0,0.0,57.5446464589891,38.43152037562302,25.356486246343938,71,,2024-07-17,43246.3033826351,1.0,CVRP,,,rl4co_tsp,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,25.0,greedy
62.61670889786322,38.476969803738896,26.03780038282645,76.16136342207491,44.9666705563381,30.492845547816533,48.79250847714505,30.140327581960253,21.75992956474293,65.15840337726618,35.64814992391048,24.18171718208297,76.4280861380871,42.17542214812869,28.176153597568067,47.74622935068488,29.186717702698843,20.108970931761736,74,,2024-07-18,14723.3580160141,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,10.0,greedy
69.92314862749235,45.02237585198375,30.91408088723652,84.4631546246787,54.19843068769,38.32419811445696,56.10563066108753,34.20979221797114,24.031907786895108,73.16005361148233,42.74690712442352,32.96913166777887,84.43015514831045,53.56890672385543,37.50336747295805,55.3230941707028,34.04074479305936,23.25980577940965,76,,2024-07-19,16911.253861427307,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,10.0,greedy
61.49321130688151,38.106538117603485,25.34646022795013,75.5050140178364,44.39957126576714,29.56522176697768,47.67001304166609,30.18042455231102,21.27621492178319,64.24471629649314,35.108934456267214,23.62150868282109,75.57700231740782,41.53949049617852,27.536290451592755,46.32312988782972,28.390419880118028,18.626994512864574,78,,2024-07-19,14632.00119113922,1001.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,10.0,greedy
64.83086690475191,40.54513390249471,27.787768901574488,79.28329595957885,47.30456945569933,32.847491294067915,50.54046520162164,31.97869306540192,23.350426577646125,67.38702154770044,37.524960027815936,26.02176812836045,79.19616789916213,44.49584244705462,31.017178963364955,48.93671604316368,30.07038769835916,20.261789260408804,77,,2024-07-20,15784.06838941574,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,10.0,greedy
64.24075785334611,40.59365145070401,28.718591543880184,79.15591842320025,47.15476022009005,32.983449870519024,49.26751517561373,31.5418598963518,24.30298475944236,66.62033360964709,37.51046884820075,26.51854275632669,78.78735614379738,44.23027463893332,30.22723284418395,48.00804439585429,30.50054261099032,21.277129252605786,80,,2024-07-20,14951.07716202736,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,pomo,,10.0,greedy
103.6376371142645,107.19871574821816,103.0421302102149,130.41239117447753,130.46499375309972,130.2097041977209,76.65402262240652,76.51360370318304,76.03621771692285,111.76760067394645,104.63522711277072,105.34121993141008,132.77007919749056,127.5577654970342,128.66847079601436,77.8178529502746,80.07245217442176,75.61403091976312,81,,2024-07-20,25255.377840280533,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,mdam,,10.0,greedy
60.57952701655248,37.022871706216094,24.01590302332885,74.38540716239025,43.68309210313034,28.58264874214784,46.8545128517971,28.410406403356596,19.54508671628672,63.5124134007534,34.62903393757379,22.79133004982525,74.69495413617351,40.98089294089296,26.679667102052303,46.30383927249465,27.6397810989078,17.56088429626688,79,,2024-07-20,42531.14001226425,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,25.0,greedy
61.35750979102582,38.4227390723592,26.434939677232386,75.04068534760883,44.91513017042858,30.80656184558516,47.46416172837772,29.942786980355677,21.800395462966154,63.97055969604322,35.527346516042215,24.490105642545608,75.13478006906006,41.96946702084113,28.50855917163837,46.32358294970305,28.50598119618782,19.471123485402337,84,,2024-07-21,14984.452587127686,3.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,10.0,greedy
65.32152510586675,42.09780054829126,28.716109426580807,80.2839291441181,50.55465464784032,35.5680557373536,50.72352096934597,32.007799953740545,23.212903698406635,68.18783908727399,39.77794747723939,29.138269301601987,80.5016007850431,48.91949542560414,35.6046953095648,48.98220411321686,31.077460709274742,21.005042679964536,85,,2024-07-21,47809.93504738808,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,25.0,greedy
