random_random-10-90-100-42,random_random-10-50-100-42,random_random-10-30-100-42,random_outer-10-90-100-42,random_outer-10-50-100-42,random_outer-10-30-100-42,random_centre-10-90-100-42,random_centre-10-50-100-42,random_centre-10-30-100-42,cluster_random-10-90-100-42,cluster_random-10-50-100-42,cluster_random-10-30-100-42,cluster_outer-10-90-100-42,cluster_outer-10-50-100-42,cluster_outer-10-30-100-42,cluster_centre-10-90-100-42,cluster_centre-10-50-100-42,cluster_centre-10-30-100-42,id,notes,date,time,seed,problem,task,training,method,testing,device,init_method,improve_method,customers,decode
7.5235440659874815,5.057464080851699,3.947441376873371,9.340291802626147,5.701800410212074,4.437458425610963,6.0651339125397135,4.209573823634143,3.500336613999321,7.003291293731365,4.543872335291118,3.279584808521688,8.71842046270634,5.1415042839476826,3.833666406319332,5.402934554704096,3.38329886081676,2.5343100003275425,57,,2024-06-29,35372.3700363636,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,100.0,
7.111273874043575,4.960818627453905,4.084003364551843,8.947627696034196,5.7148369379226445,4.596502677045123,5.639347155338437,4.140553702197611,3.5937841229800127,6.609102460288053,4.418070425327531,3.222404229040293,8.24988633453574,4.999625716377826,3.7534814387389046,5.0562315643432445,3.3118474324606404,2.529435376096933,58,,2024-07-01,238.935194015503,1.0,CVRP,,old,own,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,savings,,,
7.622571143679936,5.470541520611079,4.346385156113449,9.567220679313015,6.269771334313992,4.910245279240689,5.859879703248005,4.3675366496820045,3.701406257017018,7.123059583505378,4.880811821857688,3.8180837263164698,8.794076679946464,5.739134323402442,4.516710327903407,5.401034552489356,3.65094147259328,2.864925439319044,59,,2024-07-03,40739.9196295738,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,25.0,
7.55539526695676,5.426449748621965,4.40684980789141,9.524711861890522,6.14531528475449,4.922172266592119,5.908804327990002,4.383481520043518,3.6580907387176818,7.067262239805799,4.877195020267107,3.7175719268971785,8.886260087991753,5.572113325937189,4.390962457431198,5.410759191594543,3.652016249401464,2.825490273020395,61,,2024-07-04,41410.632065773,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,25.0,
7.968741534876849,5.666384342821223,4.568291120235067,9.915013622298384,6.254120737860941,4.850074476194379,6.507628157826072,5.203790415830705,4.256187913965433,7.336105513056972,4.917752906923273,3.6570571301983295,0.0,0.0,0.0,5.676569550663499,3.915365311014261,2.97311261027772,64,,2024-07-11,13224.5443971157,1.0,CVRP,,,rl4co_tsp,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,10.0,
7.622571143679936,5.470541520611079,4.346385156113449,9.567220679313015,6.269771334313992,4.910245279240689,5.859879703248005,4.3675366496820045,3.701406257017018,7.123059583505378,4.880811821857688,3.8180837263164698,8.794076679946464,5.739134323402442,4.516710327903407,5.401034552489356,3.65094147259328,2.864925439319044,68,,2024-07-13,39957.8661215305,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,50.0,
7.55539526695676,5.426449748621965,4.40684980789141,9.524711861890522,6.14531528475449,4.922172266592119,5.908804327990002,4.383481520043518,3.6580907387176818,7.067262239805799,4.877195020267107,3.7175719268971785,8.886260087991753,5.572113325937189,4.390962457431198,5.410759191594543,3.652016249401464,2.825490273020395,70,,2024-07-14,37710.9106259346,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,50.0,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45,,2024-07-15,51629.6913444996,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,mdam,,10.0,
10.321175358665885,10.522899044168067,10.497738681170576,13.210098288538656,12.938221039482858,12.675489541461696,7.676308912993655,7.517497069960337,7.439152117778817,10.392395126729792,11.125351063558808,10.943587488467903,13.399965961209562,13.21274197988298,13.549040914259605,7.816539763735966,7.674734817604559,7.636520007770531,63,,2024-07-15,51209.3594179153,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,mdam,,25.0,
7.961723348085155,5.51809222447498,4.373044611631206,9.89244465444818,6.199312988904875,4.547010916465847,6.489611023191564,5.09119255939399,4.096322479423048,7.318973934693589,4.842388709147923,3.481662741077605,0.0,0.0,0.0,5.673674944601601,3.874691365292852,2.8520403010692115,71,,2024-07-17,43246.3033826351,1.0,CVRP,,,rl4co_tsp,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,25.0,greedy
7.239383697894919,4.939428781386442,3.800730515159576,9.132118156862909,5.588736107293982,4.25422984567708,5.747926184270785,4.108921823337666,3.4141951185300634,6.761811879738364,4.493488340898178,3.17453201032746,8.397503437396772,5.033184848619436,3.7421086946039854,5.176309732295027,3.345847017951608,2.46653811805886,74,,2024-07-18,14723.3580160141,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,10.0,greedy
7.451408432682562,5.363365081985271,4.430120500220411,9.510939624082711,6.216730948742544,4.913262213442202,5.767208588857367,4.345540689889971,3.706959644687865,6.941996415595833,4.849961972920509,3.6983619455016834,8.67609271687407,5.527204111857153,4.388900417670709,5.293956258936162,3.553815789769317,2.7875513137225174,76,,2024-07-19,16911.253861427307,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,10.0,greedy
7.195308534196943,4.915899852283187,3.7815690793465553,8.997493819640294,5.661160733383464,4.193778881595325,5.730862191002932,4.130988889683036,3.3829644967190693,6.751087098895091,4.505924756732593,3.128571853320798,8.271402075174642,5.0800402857745945,3.8011846251250714,5.164471677473967,3.3396061149629084,2.500992561482655,78,,2024-07-19,14632.00119113922,1001.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,10.0,greedy
7.420541093254437,5.17972116944423,4.080604300499572,9.226820325078648,5.807049944914354,4.566840267165354,5.7800391110284695,4.301891484627792,3.575512586613026,6.791144098251989,4.607317495716402,3.3206884987532037,8.593102292781108,5.237834228443433,3.949245907876621,5.23761634042637,3.388542353241569,2.6173613776788938,77,,2024-07-20,15784.06838941574,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,10.0,greedy
7.217014372105488,4.9679636191603205,3.832752664959749,9.055769759226038,5.6390604105448485,4.245491849324514,5.7418448112301,4.117549566381994,3.4262291064886146,6.8036348171806,4.459427847155958,3.138291838008614,8.402700209824083,5.026641533967197,3.683697023913319,5.1645049605470446,3.332587625852364,2.517108052691819,80,,2024-07-20,14951.07716202736,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,pomo,,10.0,greedy
10.321175358665885,10.522899044168067,10.497738681170576,13.210098288538656,12.938221039482858,12.675489541461696,7.676308912993655,7.517497069960337,7.439152117778817,10.392395126729792,11.125351063558808,10.943587488467903,13.399965961209562,13.21274197988298,13.549040914259605,7.816539763735966,7.674734817604559,7.636520007770531,81,,2024-07-20,25255.377840280533,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,mdam,,10.0,greedy
7.414262206105092,5.056380488406414,4.009498677620837,9.180501866384278,5.807700168277189,4.541003787361978,5.88335704927901,4.2480399137336615,3.591517165524332,6.865982622258718,4.564586330476984,3.250535624903194,8.579917130682608,5.191434914012486,3.910698401962912,5.2603435518922765,3.4493211074551544,2.5544787674857967,79,,2024-07-20,42531.14001226425,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,25.0,greedy
7.165662884177868,4.94389051330621,3.7685159126178656,9.021824772928154,5.602461932322097,4.273930868635403,5.740533954138954,4.115812903270567,3.385676998071812,6.69757941710824,4.475634939156626,3.171727871581778,8.329695529019187,5.010433749409305,3.714004541011466,5.119997963939845,3.3297041362346147,2.501637568856341,84,,2024-07-21,14984.452587127686,3.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,10.0,greedy
7.694545046665044,5.435912147675458,4.366466275812608,9.600857835384303,6.313401190613056,4.918034080242414,5.8817672895709,4.347617486819005,3.721987089221527,7.184869814135203,4.874765497683188,3.81429287087885,8.881399876537733,5.7946546536306665,4.55815418885806,5.447605209911669,3.614219716016471,2.891159794300671,85,,2024-07-21,47809.93504738808,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,25.0,greedy
7.7136665096627315,5.453956462488046,4.582118588111041,9.72475820260644,6.382268423078374,5.22821014227444,6.007780523696256,4.363513855379847,3.6819777207730873,7.088053298688976,4.991560140678957,3.7935687206156015,9.006650009859676,5.685902928177455,4.458538289099507,5.457781135275484,3.672249910627511,2.825461696999322,87,,2024-07-22,47444.83930277824,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,25.0,greedy
7.308115584733077,5.159935660190103,4.000618291783471,9.24493266086178,5.878554874096585,4.470224187564295,5.803315633767157,4.2894087638386384,3.5892394769780265,6.883606054891139,4.656922595148553,3.454928544369817,8.560278392236166,5.303259408688787,4.063391554483598,5.243035000543586,3.4755181245837927,2.6517398627872195,91,,2024-07-25,15788.487902641296,2.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,10.0,greedy
7.012952471973666,4.783859286178404,3.652813853495725,8.745191170557996,5.460271268932848,4.056446142784783,5.601168217261912,4.012773050668334,3.246530388607232,6.508097249795838,4.288716827788512,3.003203764142987,8.08058408107074,4.889764143322379,3.564715216910068,4.99459624862534,3.196737000961887,2.363359431061354,94,,2024-07-25,1616.5003588199615,2.0,CVRP,,,ortools,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,cheapest_arc,,,
7.328784610514821,5.130528555769359,4.094345797389421,9.26793358460846,5.986386642698975,4.618346791652123,5.801465918773801,4.215517997120313,3.5072699935634675,6.976951966161736,4.653540229735167,3.499901664355712,8.708482861975316,5.316861777086746,4.153289823530461,5.239871340916686,3.4584828088799435,2.677291047281908,92,,2024-07-25,15888.694704771042,3.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,10.0,greedy
7.876199545045342,5.77762816812226,4.889218158828314,9.854312736879391,6.7432295749090585,5.333960504815392,6.22980281129932,4.721878934526021,4.143472170761033,7.632871542150029,5.356818753889082,4.132511741103491,9.298167331908616,5.994349021535259,4.839374630277411,5.6824693461704605,3.84740981325685,3.127072787680803,90,,2024-07-25,97212.136231184,3.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,50.0,greedy
8.437860140488455,6.539421393113115,5.733649695030468,10.38761415096256,7.601912972512414,6.576616244012588,6.561859197466028,5.217607948983949,4.688889772298182,7.868927328413167,5.826881027952762,5.036332543048364,9.67019226562369,6.658245117060909,5.776716910538742,6.008549195748609,4.4334030090588,3.892509823590349,97,,2024-07-27,102055.16476225852,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,50.0,greedy
7.663320707920531,5.565287961504592,4.6031460095500085,9.547972823027628,6.294612900768623,5.097026755796146,6.138604212861602,4.775801585631918,4.168297992495456,6.93624056226427,4.898517536594193,3.572851390250894,8.685685686079275,5.395759223107603,4.216668705870326,5.34252412714667,3.706718862536284,2.913339898420328,98,,2024-07-28,121811.58309459686,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,pomo,,25.0,greedy
7.729911450363696,5.470900698331938,4.434045111736771,9.649764791166389,6.351801352828776,5.011969601416263,6.089222773568671,4.608689879090325,3.933300980456168,7.103993244788154,4.8500226755497815,3.725879958298441,8.725292650569434,5.6104504145400576,4.537538576642887,5.491224065605056,3.7433206625143662,2.9403152500665937,99,,2024-07-30,101501.75096535684,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,50.0,greedy
7.5235440659874815,5.057464080851699,3.947441376873371,9.340291802626147,5.701800410212074,4.437458425610963,6.0651339125397135,4.209573823634143,3.500336613999321,7.003291293731365,4.543872335291118,3.279584808521688,8.71842046270634,5.1415042839476826,3.833666406319332,5.402934554704096,3.38329886081676,2.5343100003275425,100,,2024-07-31,36450.41251254082,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,20.0,greedy
7.622571143679936,5.470541520611079,4.346385156113449,9.567220679313015,6.269771334313992,4.910245279240689,5.859879703248005,4.3675366496820045,3.701406257017018,7.123059583505378,4.880811821857688,3.8180837263164698,8.794076679946464,5.739134323402442,4.516710327903407,5.401034552489356,3.65094147259328,2.864925439319044,101,,2024-08-01,40293.64668941498,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,20.0,greedy
7.55539526695676,5.426449748621965,4.40684980789141,9.524711861890522,6.14531528475449,4.922172266592119,5.908804327990002,4.383481520043518,3.6580907387176818,7.067262239805799,4.877195020267107,3.7175719268971785,8.886260087991753,5.572113325937189,4.390962457431198,5.410759191594543,3.652016249401464,2.825490273020395,102,,2024-08-01,37765.96863341332,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,20.0,greedy
7.426510861675953,5.170083214198892,4.134144687254255,9.286235538219511,5.857720274155197,4.592545919121025,5.883601596369816,4.37525715858798,3.718168807433036,6.9262610183419016,4.577081543529291,3.4102186386905418,8.574860902697399,5.235799679612406,3.9995665299720833,5.292545669591019,3.473013316496382,2.6756508072114964,103,,2024-08-07,68412.42516946793,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,pomo,,20.0,greedy
7.95011252318702,5.514633839862372,4.280893351629151,9.89133745196454,6.150893249616171,4.489317714637681,6.490253286207039,5.080303425363526,3.971463165878231,7.318266550342943,4.8112342971319855,3.395502373435031,0.0,0.0,0.0,5.660323173154725,3.837750674811009,2.7821430860202554,104,,2024-08-10,31770.16647624969,1.0,CVRP,,,rl4co_tsp,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,20.0,greedy
7.785834786206035,5.252326875041199,3.995452724015764,9.853831670626944,6.063805462855092,4.442443215863919,5.927797208071939,4.301967691094154,3.490140849756149,7.285469519973103,4.783387637081023,3.282009747459087,0.0,0.0,0.0,5.449005289969168,3.5861135410119456,2.6505039033541906,133,,2024-08-23,5112.356299638748,1.0,CVRP,,,rl4co_tsp,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,10.0,greedy
7.790561250443295,5.262301894794624,4.0022118711058265,9.856090014425051,6.070526929129415,4.44448221009838,5.928088108741509,4.307519056412351,3.5067384260547594,7.288126987214818,4.786594399867748,3.2931457268834725,0.0,0.0,0.0,5.45105782775558,3.5895025822635285,2.655287651885857,134,,2024-08-23,32000.654718637463,1.0,CVRP,,,rl4co_tsp,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,20.0,greedy
6.94608303075539,4.680491174021718,3.608909633391287,8.691918331796401,5.354811162123591,4.005689437087057,5.538188291820522,3.9111175723372056,3.203733634217772,6.453991153490957,4.229533423862684,2.9824732052542187,8.038582726333273,4.7684480288769935,3.518323317411584,4.958450517245399,3.14281826863454,2.346294793806168,0,OR tools best,,,,,,,,,,,,,
6.946079265431442,4.677440504960945,3.605105834978502,8.686186304480655,5.350696710138935,3.9965621405667777,5.529753157630882,3.9111175723372047,3.199651456787835,6.45136485750601,4.228102801833007,2.9799631230641808,7.997154354831733,4.759642833487337,3.4985280859071417,4.958086965875381,3.142085824839001,2.3448538353311363,0,Experiment b best,,,,,,,,,,,,,
